eval,entry,exit,invested,n_hold,turnover,cost,gross,net,buys,sells,equity
2014-01-03,2014-01-06,2014-01-13,0.0,0,1.0,0.0025,0.0003846153846153846,-0.002116346153846038,0,0,0.997883653846154
2014-01-10,2014-01-13,2014-01-20,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9982674552514794
2014-01-17,2014-01-20,2014-01-27,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.99865140427273
2014-01-24,2014-01-27,2014-02-03,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9990355009666811
2014-01-29,2014-02-03,2014-02-10,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9994197453901299
2014-02-07,2014-02-10,2014-02-17,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9998041375998954
2014-02-14,2014-02-17,2014-02-24,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,1.0001886776528184
2014-02-21,2014-02-24,2014-03-03,1.0,1,2.0,0.005,0.008024422154382815,0.0029843000436109435,1,0,1.003173540767157
2014-02-28,2014-03-03,2014-03-10,1.0,1,0.0,0.0,-0.005227287765499966,-0.005227287765499966,0,0,0.9979296639908315
2014-03-07,2014-03-10,2014-03-17,1.0,1,0.0,0.0,-0.013758557526017956,-0.013758557526017956,0,0,0.9841995913018938
2014-03-14,2014-03-17,2014-03-24,0.0,0,2.0,0.005,0.0003846153846153846,-0.004617307692307615,0,1,0.9796552389582096
2014-03-21,2014-03-24,2014-03-31,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.980032029434732
2014-03-28,2014-03-31,2014-04-07,1.0,1,2.0,0.005,0.0020598204078345894,-0.002950478694204617,1,0,0.9771404658122467
2014-04-04,2014-04-07,2014-04-14,1.0,1,0.0,0.0,0.0036789465748605643,0.0036789465748605643,0,0,0.9807353133821043
2014-04-11,2014-04-14,2014-04-21,1.0,1,0.0,0.0,0.0011016414457540868,0.0011016414457540868,0,0,0.9818157320506407
2014-04-18,2014-04-21,2014-04-28,1.0,1,0.0,0.0,-0.014985844479346921,-0.014985844479346921,0,0,0.9671023941827536
2014-04-25,2014-04-28,2014-05-07,1.0,1,0.0,0.0,-0.01491930979149525,-0.01491930979149525,0,0,0.9526738939638443
2014-05-02,2014-05-07,2014-05-12,0.0,0,2.0,0.005,0.0003846153846153846,-0.004617307692307615,0,1,0.9482751054649844
2014-05-09,2014-05-12,2014-05-19,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9486398266593941
2014-05-16,2014-05-19,2014-05-26,1.0,1,2.0,0.005,-0.0023770060640949664,-0.007365121033774513,1,0,0.9416529795185887
2014-05-23,2014-05-26,2014-06-02,1.0,1,0.0,0.0,-0.004153505608476049,-0.004153505608476049,0,0,0.9377418185869201
2014-05-30,2014-06-02,2014-06-09,1.0,1,0.0,0.0,-0.005974025974026076,-0.005974025974026076,0,0,0.9321397246057513
2014-06-05,2014-06-09,2014-06-16,1.0,1,0.0,0.0,0.0017838837410304453,0.0017838837410304453,0,0,0.9338025535048441
2014-06-13,2014-06-16,2014-06-23,1.0,1,0.0,0.0,-0.009365014872666944,-0.009365014872666944,0,0,0.9250574787031368
2014-06-20,2014-06-23,2014-06-30,0.0,0,2.0,0.005,0.0003846153846153846,-0.004617307692307615,0,1,0.9207862036908941
2014-06-27,2014-06-30,2014-07-07,1.0,1,2.0,0.005,0.0014533939996304035,-0.0035538729703677996,1,0,0.9175138464901095
2014-07-04,2014-07-07,2014-07-14,1.0,1,0.0,0.0,-0.005605649537184787,-0.005605649537184787,0,0,0.9123705854211716
2014-07-11,2014-07-14,2014-07-21,1.0,1,0.0,0.0,0.012347784219712388,0.012347784219712388,0,0,0.9236363405383649
2014-07-18,2014-07-21,2014-07-28,1.0,1,0.0,0.0,0.01501610106514728,0.01501610106514728,0,0,0.9375057571753317
2014-07-25,2014-07-28,2014-08-04,1.0,1,0.0,0.0,0.015428468232779213,0.015428468232779213,0,0,0.951970034967959
2014-08-01,2014-08-04,2014-08-11,1.0,1,0.0,0.0,-0.01973159265917457,-0.01973159265917457,0,0,0.933186150014231
2014-08-08,2014-08-11,2014-08-18,1.0,1,0.0,0.0,0.00674718172769051,0.00674718172769051,0,0,0.9394825265541409
2014-08-14,2014-08-18,2014-08-25,1.0,1,0.0,0.0,0.0037795950573027426,0.0037795950573027426,0,0,0.9430333900679272
2014-08-22,2014-08-25,2014-09-01,1.0,1,0.0,0.0,0.0033820339756125417,0.0033820339756125417,0,0,0.946222761033274
2014-08-29,2014-09-01,2014-09-11,1.0,1,0.0,0.0,-0.016297041385780475,-0.016297041385780475,0,0,0.9308021295365472
2014-09-05,2014-09-11,2014-09-15,1.0,1,0.0,0.0,0.0008160616667323151,0.0008160616667323151,0,0,0.9315617214737748
2014-09-12,2014-09-15,2014-09-22,1.0,1,0.0,0.0,0.0016946488392883818,0.0016946488392883818,0,0,0.9331403914637958
2014-09-19,2014-09-22,2014-09-29,1.0,1,0.0,0.0,-0.006213007595855302,-0.006213007595855302,0,0,0.9273427831236318
2014-09-26,2014-09-29,2014-10-06,1.0,1,0.0,0.0,-0.028722984308694355,-0.028722984308694355,0,0,0.9007067309151908
2014-10-02,2014-10-06,2014-10-13,1.0,1,0.0,0.0,-0.020920650887273462,-0.020920650887273462,0,0,0.8818633598458968
2014-10-10,2014-10-13,2014-10-20,0.0,0,2.0,0.005,0.0003846153846153846,-0.004617307692307615,0,1,0.8777915253709161
2014-10-17,2014-10-20,2014-10-27,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.8781291374960588
2014-10-24,2014-10-27,2014-11-03,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.8784668794720188
2014-10-31,2014-11-03,2014-11-10,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.8788047513487389
2014-11-07,2014-11-10,2014-11-17,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.8791427531761807
2014-11-14,2014-11-17,2014-11-24,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.8794808850043254
2014-11-21,2014-11-24,2014-12-01,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.8798191468831733
2014-11-28,2014-12-01,2014-12-08,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.8801575388627438
2014-12-05,2014-12-08,2014-12-15,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.8804960609930756
