eval,entry,exit,invested,n_hold,turnover,cost,gross,net,buys,sells,equity
2016-12-30,2016-12-30,2017-01-27,1.0,3,1.3333333333333333,0.003333333333333333,0.027627229721368846,0.02420180562229768,2,2,0.6777275411989571
2017-01-27,2017-01-27,2017-02-24,1.0,3,0.6666666666666666,0.0016666666666666666,0.025639015469051823,0.023929617109936574,1,1,0.6939453017647069
2017-02-24,2017-02-24,2017-03-31,1.0,3,0.6666666666666666,0.0016666666666666666,0.022333641664947224,0.02062975226217212,1,1,0.7082612214236111
2017-03-31,2017-03-31,2017-04-28,1.0,3,0.0,0.0,0.02219681500631839,0.022196815006318316,0,0,0.7239823647317001
2017-04-28,2017-04-28,2017-05-26,1.0,3,0.6666666666666666,0.0016666666666666666,0.07125195881709175,0.06946653888572984,1,1,0.7742749138239173
2017-05-26,2017-05-26,2017-06-30,1.0,3,0.6666666666666666,0.0016666666666666666,-0.03307251342442752,-0.034684059235386866,1,1,0.7474199168483745
2017-06-30,2017-06-30,2017-07-28,1.0,3,0.0,0.0,0.07742743713933042,0.07742743713933042,0,0,0.8052907254768356
2017-07-28,2017-07-28,2017-08-25,1.0,3,0.0,0.0,-1.7728377477303308e-05,-1.77283774772663e-05,0,0,0.8052764489788754
2017-08-25,2017-08-25,2017-09-29,1.0,3,0.0,0.0,0.08117890885009833,0.08117890885009826,0,0,0.8706479124296623
2017-09-29,2017-09-29,2017-10-27,1.0,3,0.0,0.0,0.07054474175907914,0.07054474175907921,0,0,0.9320675445750942
2017-10-27,2017-10-27,2017-11-24,1.0,3,0.6666666666666666,0.0016666666666666666,0.047422387888118145,0.04567668390830448,1,1,0.9746412991898403
2017-11-24,2017-11-24,2017-12-29,1.0,3,0.6666666666666666,0.0016666666666666666,-0.013913450700913396,-0.015556928283078642,1,1,0.9594788743966174
2017-12-29,2017-12-29,2018-01-26,1.0,3,0.0,0.0,0.19900421304405058,0.19900421304405058,0,0,1.1504192127283077
2018-01-26,2018-01-26,2018-02-23,1.0,3,0.0,0.0,-0.05565760310552507,-0.05565760310552503,0,0,1.086389636781305
2018-02-23,2018-02-23,2018-03-30,1.0,3,0.0,0.0,-0.0801128200902198,-0.0801128200902198,0,0,0.9993558992619651
2018-03-30,2018-03-30,2018-04-27,1.0,3,0.6666666666666666,0.0016666666666666666,0.0006314772720652506,-0.0010362418567215759,1,1,0.9983203248493883
2018-04-27,2018-04-27,2018-05-25,1.0,3,0.6666666666666666,0.0016666666666666666,0.11632978305555963,0.11446923341713355,1,1,1.1125972871396415
2018-05-25,2018-05-25,2018-06-29,1.0,3,0.6666666666666666,0.0016666666666666666,0.002706828871731496,0.001035650823612011,1,1,1.113749549436416
2018-06-29,2018-06-29,2018-07-27,1.0,3,0.6666666666666666,0.0016666666666666666,0.015722226417516156,0.014029356040153429,1,1,1.12937473840502
2018-07-27,2018-07-27,2018-08-31,1.0,3,0.0,0.0,0.09576916712889087,0.09576916712889094,0,0,1.2375340164784778
2018-08-31,2018-08-31,2018-09-28,1.0,3,0.0,0.0,-0.0028215421377297454,-0.0028215421377297822,0,0,1.2340422621041098
2018-09-28,2018-09-28,2018-10-26,1.0,3,0.0,0.0,-0.1711290862347631,-0.17112908623476308,0,0,1.0228617374151534
2018-10-26,2018-10-26,2018-11-30,1.0,3,0.0,0.0,-0.0485098738750804,-0.048509873875080434,0,0,0.9732428435414987
2018-11-30,2018-11-30,2018-12-28,1.0,3,0.6666666666666666,0.0016666666666666666,0.052397251384824574,0.05064325596584984,1,1,1.0225310299839023
2018-12-28,2018-12-28,2019-01-25,1.0,3,0.6666666666666666,0.0016666666666666666,0.04269016586473887,0.04095234892163102,1,1,1.064406077506998
2019-01-25,2019-01-25,2019-02-22,1.0,3,1.3333333333333333,0.003333333333333333,-0.08073543699466897,-0.08379965220468677,2,2,0.9752092184073566
2019-02-22,2019-02-22,2019-03-29,1.0,3,1.3333333333333333,0.003333333333333333,0.06043913093168207,0.0569043338285764,2,2,1.030702849324314
2019-03-29,2019-03-29,2019-04-26,1.0,3,0.6666666666666666,0.0016666666666666666,-0.012472408050688721,-0.014118287370604277,1,1,1.0161510903038526
2019-04-26,2019-04-26,2019-05-31,1.0,3,0.6666666666666666,0.0016666666666666666,-0.03766897356986917,-0.03927285861391949,1,1,0.9762439322039693
2019-05-31,2019-05-31,2019-06-28,1.0,3,0.6666666666666666,0.0016666666666666666,0.09269155472991697,0.09087040213870035,1,1,1.06495561090881
2019-06-28,2019-06-28,2019-07-26,1.0,3,0.6666666666666666,0.0016666666666666666,-0.004742033412750701,-0.006400796690396171,1,1,1.058139046559086
2019-07-26,2019-07-26,2019-08-30,1.0,3,0.0,0.0,0.16523299379134473,0.16523299379134482,0,0,1.2329785290695632
2019-08-30,2019-08-30,2019-09-27,1.0,3,0.6666666666666666,0.0016666666666666666,-0.00845247683882914,-0.010105056044097727,1,1,1.220519211932146
2019-09-27,2019-09-27,2019-10-25,1.0,3,0.6666666666666666,0.0016666666666666666,-0.030841170864164047,-0.032456435579390486,1,1,1.1809055087566618
2019-10-25,2019-10-25,2019-11-29,1.0,3,0.6666666666666666,0.0016666666666666666,0.019840071477143912,0.018140338024681846,1,1,1.2023275338607164
2019-11-29,2019-11-29,2019-12-27,1.0,3,0.6666666666666666,0.0016666666666666666,0.050546375997258974,0.04879546537059665,1,1,1.2609956654033319
2019-12-27,2019-12-27,2020-01-31,1.0,3,0.0,0.0,0.07267648278884602,0.07267648278884598,0,0,1.3526403951768264
2020-01-31,2020-01-31,2020-02-28,1.0,3,0.0,0.0,-0.014983178264394104,-0.014983178264394104,0,0,1.3323735430082715
2020-02-28,2020-02-28,2020-03-27,1.0,3,0.0,0.0,-0.1252786732559983,-0.12527867325599829,0,0,1.1654555532588016
2020-03-27,2020-03-27,2020-04-24,1.0,3,0.6666666666666666,0.0016666666666666666,0.21685455764454767,0.21482646671514005,1,1,1.4158262518789286
2020-04-24,2020-04-24,2020-05-29,1.0,3,1.3333333333333333,0.003333333333333333,-0.1402048498521965,-0.14307083368602247,2,2,1.2132628096680538
2020-05-29,2020-05-29,2020-06-26,1.0,3,0.6666666666666666,0.0016666666666666666,0.08257489533267674,0.08077060384045565,1,1,1.3112587794221102
2020-06-26,2020-06-26,2020-07-31,1.0,3,0.6666666666666666,0.0016666666666666666,0.11071553110746353,0.10886433855561761,1,1,1.4540080991191446
2020-07-31,2020-07-31,2020-08-28,1.0,3,0.6666666666666666,0.0016666666666666666,-0.04555662968918298,-0.04714736863970104,1,1,1.3854554432648634
2020-08-28,2020-08-28,2020-09-25,1.0,3,1.3333333333333333,0.003333333333333333,-0.07226589282401437,-0.07535833984793439,2,2,1.2810498211271393
2020-09-25,2020-09-25,2020-10-30,1.0,3,0.0,0.0,0.004633325175354234,0.004633325175354308,0,0,1.2869853415142507
2020-10-30,2020-10-30,2020-11-27,1.0,3,0.0,0.0,0.26023423712918886,0.2602342371291888,0,0,1.6219029900596602
2020-11-27,2020-11-27,2020-12-25,1.0,3,0.0,0.0,0.19870103397376523,0.19870103397376515,0,0,1.9441767911896561
2020-12-25,2020-12-25,2021-01-29,1.0,3,0.0,0.0,0.02736437334764989,0.02736437334764985,0,0,1.9973779707576058
2021-01-29,2021-01-29,2021-02-26,1.0,3,0.0,0.0,-0.04931192598099284,-0.04931192598099288,0,0,1.898883416107541
2021-02-26,2021-02-26,2021-03-26,1.0,3,0.0,0.0,-0.07587178544697541,-0.07587178544697537,0,0,1.75481174097181
2021-03-26,2021-03-26,2021-04-30,1.0,3,0.0,0.0,0.10827494895465972,0.10827494895465972,0,0,1.9448138926505703
2021-04-30,2021-04-30,2021-05-28,1.0,3,0.0,0.0,-0.06633302662884633,-0.06633302662884633,0,0,1.8158085009212297
2021-05-28,2021-05-28,2021-06-25,1.0,3,0.0,0.0,0.12225877625768766,0.12225877625768766,0,0,2.0378070261621657
2021-06-25,2021-06-25,2021-07-30,1.0,3,0.6666666666666666,0.0016666666666666666,0.018297899699220427,0.01660073653305516,1,1,2.0716361237086924
2021-07-30,2021-07-30,2021-08-27,1.0,3,0.6666666666666666,0.0016666666666666666,0.016735867920366337,0.015041308140499199,1,1,2.102796241000384
2021-08-27,2021-08-27,2021-09-24,1.0,3,0.6666666666666666,0.0016666666666666666,0.012550379953253032,0.010862795986664064,1,1,2.1256384875678953
2021-09-24,2021-09-24,2021-10-29,1.0,3,0.6666666666666666,0.0016666666666666666,0.05051326371949427,0.04876240827996181,1,1,2.2292897393542814
2021-10-29,2021-10-29,2021-11-26,1.0,3,1.3333333333333333,0.003333333333333333,-0.042620923996537496,-0.0458121875832157,2,2,2.127161099637645
2021-11-26,2021-11-26,2021-12-31,1.0,3,0.0,0.0,0.04697626985394643,0.04697626985394643,0,0,2.22708719347704
2021-12-31,2021-12-31,2022-01-28,1.0,3,0.0,0.0,0.00010806835125694765,0.00010806835125687364,0,0,2.2273278711181446
2022-01-28,2022-01-28,2022-02-25,1.0,3,0.6666666666666666,0.0016666666666666666,-0.01260675708498967,-0.014252412489848099,1,1,2.1955830755488335
2022-02-25,2022-02-25,2022-03-25,1.0,3,0.6666666666666666,0.0016666666666666666,0.13828674922599626,0.136389604643953,1,1,2.4950377831858934
2022-03-25,2022-03-25,2022-04-29,1.0,3,0.0,0.0,-0.03376652184328388,-0.03376652184328388,0,0,2.4107890353801285
2022-04-29,2022-04-29,2022-05-27,1.0,3,0.6666666666666666,0.0016666666666666666,0.07134907183205678,0.06956349004567008,1,1,2.5784919344450046
2022-05-27,2022-05-27,2022-06-24,1.0,3,0.6666666666666666,0.0016666666666666666,-0.09698606162849437,-0.09849108485911351,1,1,2.324533466521042
2022-06-24,2022-06-24,2022-07-29,1.0,3,0.6666666666666666,0.0016666666666666666,-0.05446302686539373,-0.05603892182061809,1,1,2.1942691173212587
