eval,entry,exit,invested,n_hold,turnover,cost,gross,net,buys,sells,equity,fold
2020-12-25,2020-12-25,2021-01-29,1.0,4,0.5,0.00125,-0.004469622892399133,-0.005714035863783606,1,1,0.9942859641362164,Fold1
2021-01-29,2021-01-29,2021-02-26,1.0,4,0.5,0.00125,-0.044964128455569685,-0.046157923295000236,1,1,0.9483917888703216,Fold1
2021-02-26,2021-02-26,2021-03-26,1.0,4,0.5,0.00125,-0.053777181608369196,-0.05495996013135873,1,1,0.8962682139651007,Fold1
2021-03-26,2021-03-26,2021-04-30,1.0,4,0.0,0.0,0.0816215889653536,0.08162158896535354,0,0,0.9694230497280717,Fold1
2021-04-30,2021-04-30,2021-05-28,1.0,4,0.5,0.00125,-0.03732778194045669,-0.03853112221303112,1,1,0.93207009172287,Fold1
2021-05-28,2021-05-28,2021-06-25,1.0,4,0.5,0.00125,0.09611741809179425,0.09474727131917948,1,1,1.0203811895918293,Fold1
2021-06-25,2021-06-25,2021-07-30,1.0,4,0.5,0.00125,0.0027863073201054023,0.001532824435955149,1,1,1.0219452548132246,Fold1
2021-07-30,2021-07-30,2021-08-27,1.0,4,0.5,0.00125,0.016781052660805873,0.015510076344979806,1,1,1.0377957037357677,Fold1
2021-08-27,2021-08-27,2021-09-24,1.0,4,1.0,0.0025,0.010971012946683373,0.008443585414316779,2,2,1.0465584204028717,Fold1
2021-09-24,2021-09-24,2021-10-29,1.0,4,0.0,0.0,0.06359896680951588,0.06359896680951582,0,0,1.1131184546462933,Fold1
2021-10-29,2021-10-29,2021-11-26,1.0,4,0.5,0.00125,-0.041218017022837256,-0.04241649450155871,1,1,1.0659038718352054,Fold1
2021-11-26,2021-11-26,2021-12-31,1.0,4,0.0,0.0,0.03824403143376437,0.038244031433764425,0,0,1.1066683330150422,Fold1
2021-12-31,2021-12-31,2022-01-28,1.0,4,0.5,0.00125,-0.04015811321664159,-0.041357915575120696,1,1,1.0608988375285464,Fold1
2022-01-28,2022-01-28,2022-02-25,1.0,4,0.5,0.00125,0.0029249150012351788,0.0016712588574836484,1,1,1.0626718741076602,Fold1
