code,cadence,fold,segment,start,end,n_periods,cagr,mdd,sharpe,calmar,trades,cost_total_pct,cost_ann_pct,total_return,years,n_rebal_invested
s2m_lsv,M,Fold2,OOS,2021-01-01,2022-12-31,24,0.1854009224071546,-0.1077074427301075,1.1134884305589936,1.721338077552642,199,4.247619047619048,2.1252641878669274,0.4048482203875407,1.998631074606434,17
s2m_lsv,M,Fold3,IS,2018-01-01,2022-12-31,60,0.0402404167419025,-0.2980104957698353,0.2014230833163444,0.1350301996510276,519,11.794996669996667,2.359322307621185,0.2180269294215651,4.999315537303217,46
s2m_lsv,M,Fold3,OOS,2023-01-01,2024-12-31,24,0.0407722094219151,-0.1042186585249849,0.2044061558931007,0.391217945029878,193,4.04965034965035,2.0206759429095498,0.0833845811767319,2.004106776180698,24
s2m_lsv,M,Fold4,IS,2020-01-01,2024-12-31,60,0.1202773902168861,-0.1859998270740672,0.6866099964996473,0.6466532367741948,493,10.688936063936064,2.1369096318295826,0.7649367228463129,5.002053388090349,49
s2m_lsv,M,Fold4,OOS,2025-01-01,2026-05-31,17,0.2082018277640551,-0.0265750783720029,1.0320453851826057,7.83447652908515,123,3.558275058275058,2.5089960714960715,0.3076477576350904,1.4182067077344285,13
s2m_lsv,M,ALL_OOS,OOS,2019-01-01,2026-05-31,89,0.1138854199119658,-0.1859998270740674,0.6441062887338417,0.6122877730774194,702,16.936255411255413,2.2834873713403616,1.2254023048605225,7.416837782340862,72
s2m_lsv,M,FULL,ALL,2015-01-01,2026-06-30,138,0.0611304667571217,-0.3445330548029547,0.3313608093135317,0.1774299037637578,1177,27.078563103563106,2.3548678984705766,0.9784020774599416,11.498973305954824,113
s3m_lsv,M,Fold1,IS,2014-01-01,2018-12-31,58,0.0271141906411982,-0.22215498934309,0.1149724090231455,0.1220507841006615,350,7.966666666666667,1.6495606575963722,0.1379245136844593,4.829568788501026,29
s3m_lsv,M,Fold1,OOS,2019-01-01,2020-12-31,24,-0.04853550368257,-0.2303154519453542,-0.2767391980205825,-0.2107348997760075,141,4.141666666666667,2.0750943072702333,-0.0945303219147185,1.995893223819302,11
s3m_lsv,M,Fold2,IS,2016-01-01,2020-12-31,60,-0.0087486255243485,-0.2642338296797518,-0.1238013049002428,-0.0331094074326203,431,10.358333333333334,2.070816228790367,-0.0430016775860528,5.002053388090349,35
s3m_lsv,M,Fold2,OOS,2021-01-01,2022-12-31,24,0.2459080094836216,-0.0133899616106287,2.103490875729045,18.365101905028848,125,2.333333333333333,1.1674657534246575,0.5518196338907484,1.998631074606434,10
s3m_lsv,M,Fold3,IS,2018-01-01,2022-12-31,60,0.0727480502320832,-0.2303154519453542,0.4259091317324554,0.3158626554042226,355,8.708333333333334,1.7419051204819278,0.4205868647605986,4.999315537303217,25
s3m_lsv,M,Fold3,OOS,2023-01-01,2024-12-31,24,-0.0344987664945553,-0.1482538520994873,-0.3994019020198528,-0.23270064154154,194,4.811888111888112,2.4010138427146623,-0.0679417622105998,2.004106776180698,19
s3m_lsv,M,Fold4,IS,2020-01-01,2024-12-31,60,0.070031026533504,-0.2303154519453542,0.3932352252476354,0.304065688784615,430,9.786888111888114,1.9565741011861708,0.4029500708569695,5.002053388090349,38
s3m_lsv,M,Fold4,OOS,2025-01-01,2026-05-31,17,0.4756420923578135,-0.0099745543419926,1.5809428163188528,47.68554825105013,81,2.025641025641026,1.4283115533115536,0.7364010394751779,1.4182067077344285,10
s3m_lsv,M,ALL_OOS,OOS,2019-01-01,2026-05-31,89,0.1171406789658286,-0.2303154519453542,0.6078582722584374,0.508609726253287,541,13.31252913752914,1.7949063372028489,1.2740930984123526,7.416837782340862,50
s3m_lsv,M,FULL,ALL,2015-01-01,2026-06-30,138,0.0821886317606648,-0.2642338296797519,0.4508566672091313,0.3110450764774382,915,21.429195804195807,1.8635747065434565,1.479984158396373,11.498973305954824,80
s1w_lsv,W,Fold1,IS,2014-01-01,2018-12-31,258,0.0254667891962177,-0.3164934825041759,0.112150648579507,0.0804654459065572,955,17.418589743589745,3.5091781047138197,0.1329527596516349,4.963723477070499,205
s1w_lsv,W,Fold1,OOS,2019-01-01,2020-12-31,105,0.0696923978440715,-0.4354425629551333,0.3121826077988505,0.1600495766217792,488,10.609565434565434,5.272304455748334,0.1451919804014569,2.0123203285420943,105
s1w_lsv,W,Fold2,IS,2016-01-01,2020-12-31,260,0.004070798910166,-0.5303053348293463,0.033050169052586,0.007676330300309,1194,23.16789876789877,4.63167762724413,0.0205288977292525,5.002053388090349,260
s1w_lsv,W,Fold2,OOS,2021-01-01,2022-12-31,104,0.1769113766587273,-0.2066176525077062,0.8116445597705766,0.8562258573338939,424,7.90054945054945,3.963840229138993,0.3835769154450854,1.9931553730321696,104
s1w_lsv,W,Fold3,IS,2018-01-01,2022-12-31,261,0.0663768986809913,-0.5072298681311833,0.3080459271961475,0.1308615735219767,1178,22.94344821844822,4.589317887069119,0.3789056060893012,4.999315537303217,261
s1w_lsv,W,Fold3,OOS,2023-01-01,2024-12-31,105,-0.0396219345423063,-0.14353066386337,-0.2389032646854091,-0.2760520537968342,488,10.27195027195027,5.104530390244675,-0.0781332577858888,2.0123203285420943,105
s1w_lsv,W,Fold4,IS,2020-01-01,2024-12-31,261,0.0848766605531849,-0.3830248226379361,0.3777044579501691,0.2215957179188274,1194,23.825246975246976,4.763093299238619,0.503053641934256,5.002053388090349,261
s1w_lsv,W,Fold4,OOS,2025-01-01,2026-05-31,73,0.6937647982387931,-0.1529483382079554,2.148492107800749,4.535942046624394,354,7.961849261849261,5.679815318145396,1.0931560695447389,1.4017796030116358,73
s1w_lsv,W,ALL_OOS,OOS,2019-01-01,2026-05-31,387,0.1625589295366767,-0.4354425629551333,0.6810155711777988,0.3733188791501448,1754,36.74391441891442,4.952293262549259,2.0573936844812817,7.419575633127994,387
s1w_lsv,W,FULL,ALL,2015-01-01,2026-06-30,595,0.1141929574300939,-0.5303053348293467,0.519316047197845,0.2153343553800782,2709,53.91250416250416,4.71992860626909,2.438717616452404,11.422313483915127,593
s2w_lsv,W,Fold1,IS,2014-01-01,2018-12-31,258,-0.0350460998963868,-0.4028212138276752,-0.3306089289693653,-0.0870016242773633,1056,24.395695970695968,4.914797547323058,-0.1622877296983249,4.963723477070499,172
s2w_lsv,W,Fold1,OOS,2019-01-01,2020-12-31,105,0.0239041322593913,-0.235099814059447,0.1105339345808727,0.1016765255856263,423,10.8736346986347,5.403530712484795,0.0486848388821454,2.0123203285420943,86
s2w_lsv,W,Fold2,IS,2016-01-01,2020-12-31,260,-0.0491593604263467,-0.4490348077802032,-0.3612917598660811,-0.1094778390774765,1203,28.22958707958708,5.64359971582878,-0.2228699113408937,5.002053388090349,221
s2w_lsv,W,Fold2,OOS,2021-01-01,2022-12-31,104,0.1219845133907757,-0.1261675654110785,0.6636565756563543,0.966845266398907,381,8.58058608058608,4.305026189469871,0.257857905124639,1.9931553730321696,60
s2w_lsv,W,Fold3,IS,2018-01-01,2022-12-31,261,0.002257010224183,-0.4219666294769746,-0.0189097530592241,0.0053487884266596,1149,27.454220779220783,5.491595914353993,0.0113345465864012,4.999315537303217,188
s2w_lsv,W,Fold3,OOS,2023-01-01,2024-12-31,105,-0.0547691083598185,-0.1746762326016906,-0.3564478105004797,-0.3135464255443784,523,12.666822066822068,6.29463504749219,-0.1071583688489956,2.0123203285420943,96
s2w_lsv,W,Fold4,IS,2020-01-01,2024-12-31,261,0.0466483192975939,-0.2414302583443518,0.2302339343036558,0.1932165405342833,1120,26.343012543012534,5.26643969969093,0.2561588448891385,5.002053388090349,194
s2w_lsv,W,Fold4,OOS,2025-01-01,2026-05-31,73,0.4597603434427944,-0.1529483382079554,1.675625030218144,3.0059845620400507,352,8.991530691530691,6.414368330237472,0.6993645005471507,1.4017796030116358,58
s2w_lsv,W,ALL_OOS,OOS,2019-01-01,2026-05-31,387,0.0980291051892086,-0.2414302583443521,0.4864611974042072,0.4060348767443624,1679,41.112573537573546,5.5410950127670615,1.0014168264698218,7.419575633127994,300
s2w_lsv,W,FULL,ALL,2015-01-01,2026-06-30,595,0.0456139341983088,-0.4948757243414821,0.2272467327979219,0.0921725030238775,2735,65.25826950826952,5.713226974567459,0.6644309054048063,11.422313483915127,473
s3w_lsv,W,Fold1,IS,2014-01-01,2018-12-31,258,0.0130587596277047,-0.2353212659863722,-0.0008728454420688,0.0554933255733079,782,18.78287545787546,3.7840293772691735,0.0665194391113093,4.963723477070499,128
s3w_lsv,W,Fold1,OOS,2019-01-01,2020-12-31,105,-0.0155346252785951,-0.2452316799458528,-0.1137762726967986,-0.063346731066823,375,11.287271062271062,5.609082660536743,-0.0310148552913087,2.0123203285420943,56
s3w_lsv,W,Fold2,IS,2016-01-01,2020-12-31,260,-0.0283979240085312,-0.3468356262985892,-0.2802438014666212,-0.0818771828937884,955,24.87655677655678,4.973268945066975,-0.134202197300454,5.002053388090349,156
s3w_lsv,W,Fold2,OOS,2021-01-01,2022-12-31,104,0.1457610327631204,-0.0744242714692197,0.8959444287632156,1.9585147410331605,241,4.9322344322344325,2.474586025238497,0.3115462770058277,1.9931553730321696,35
s3w_lsv,W,Fold3,IS,2018-01-01,2022-12-31,261,0.0361976356636448,-0.3147465397676673,0.1779997024510433,0.1150056667512991,775,20.619505494505496,4.124465707485286,0.1945447258521213,4.999315537303217,102
s3w_lsv,W,Fold3,OOS,2023-01-01,2024-12-31,105,-0.0516834325217668,-0.1888664228230413,-0.3926011849120658,-0.2736507196421661,422,10.238461538461538,5.087888540031398,-0.101283462323868,2.0123203285420943,76
s3w_lsv,W,Fold4,IS,2020-01-01,2024-12-31,261,0.0223115685273098,-0.2452316799458527,0.0960962134797501,0.0909815914984404,881,20.466300366300366,4.0915797530329545,0.1166988137179854,5.002053388090349,150
s3w_lsv,W,Fold4,OOS,2025-01-01,2026-05-31,73,0.5301520692874473,-0.1529483382079554,1.7631535778079752,3.4662166029331347,343,8.69067599067599,6.199744932801574,0.8153366917888363,1.4017796030116358,55
s3w_lsv,W,ALL_OOS,OOS,2019-01-01,2026-05-31,387,0.1032699132939281,-0.2452316799458528,0.5247305856684336,0.4211116333612774,1381,35.148643023643025,4.7372848208065,1.0733883651972165,7.419575633127994,222
s3w_lsv,W,FULL,ALL,2015-01-01,2026-06-30,595,0.071263020472579,-0.3629571395194745,0.3790403876792224,0.1963400432539374,2163,53.68151848151849,4.699706286043774,1.195243907603842,11.422313483915127,351
s1m_kang,M,Fold1,IS,2014-01-01,2018-12-31,58,0.0445329478572111,-0.2849383794093368,0.2241611584831071,0.156289749206568,459,9.566666666666666,1.9808531746031748,0.2342007156062762,4.829568788501026,46
s1m_kang,M,Fold1,OOS,2019-01-01,2020-12-31,24,0.1890374225917344,-0.1926327655349567,0.688474390396362,0.9813357663571,203,4.901200188700189,2.4556424813755062,0.4128050402282894,1.995893223819302,24
s1m_kang,M,Fold2,IS,2016-01-01,2020-12-31,60,0.0884366251734247,-0.3334715041625603,0.4099684889926583,0.2651999468305807,565,12.101200188700188,2.4192465073468767,0.5278872490790025,5.002053388090349,60
s1m_kang,M,Fold2,OOS,2021-01-01,2022-12-31,24,0.3555302542657796,-0.1188018427085616,1.4753635948018964,2.992632489194192,199,5.3106060606060606,2.6571217310087167,0.836697278763993,1.998631074606434,24
s1m_kang,M,Fold3,IS,2018-01-01,2022-12-31,60,0.1507263943476544,-0.3334715041625606,0.6202897008045515,0.4519918267864302,532,12.378472915972916,2.4760335337125454,1.0175236774052825,4.999315537303217,60
s1m_kang,M,Fold3,OOS,2023-01-01,2024-12-31,24,0.1238546594896585,-0.1481389035503691,0.6970818550668724,0.836071123258627,187,4.89622877122877,2.443097757775012,0.2636551051230962,2.004106776180698,24
s1m_kang,M,Fold4,IS,2020-01-01,2024-12-31,60,0.2686271659156702,-0.1926327655349569,1.0823565859577475,1.3945040199660257,485,12.401848151848151,2.4793514162356525,2.287624587085209,5.002053388090349,60
s1m_kang,M,Fold4,OOS,2025-01-01,2026-05-31,17,0.7960491172040836,-0.0582235956593764,1.672546439517839,13.67227681816808,127,3.7227272727272727,2.6249539312039314,1.294435166071119,1.4182067077344285,17
s1m_kang,M,ALL_OOS,OOS,2019-01-01,2026-05-31,89,0.3127040464765769,-0.1926327655349567,1.1034599550435469,1.6233170177886014,716,18.830762293262296,2.538920608200093,6.523573441692619,7.416837782340862,89
s1m_kang,M,FULL,ALL,2015-01-01,2026-06-30,138,0.1980124805267484,-0.3334715041625605,0.787627690703808,0.5937913076681401,1185,28.380762293262297,2.468112720860489,6.984080039949959,11.498973305954824,136
s2m_kang,M,Fold1,IS,2014-01-01,2018-12-31,58,0.0506236081232154,-0.2873278769914772,0.2621931206206288,0.1761875967388887,458,10.666666666666668,2.208616780045352,0.2693474428484503,4.829568788501026,40
s2m_kang,M,Fold1,OOS,2019-01-01,2020-12-31,24,0.0318525665695896,-0.1213935475910267,0.1468577102171198,0.2623909359408505,188,5.535786435786435,2.7735884714279773,0.064582622693464,1.995893223819302,18
s2m_kang,M,Fold2,IS,2016-01-01,2020-12-31,60,0.0157560333177009,-0.344032148533089,0.0542452369781558,0.0457981423680395,556,13.702453102453106,2.739365624340994,0.0813368277810446,5.002053388090349,51
s2m_kang,M,Fold2,OOS,2021-01-01,2022-12-31,24,0.3185435029980508,-0.0641420294820408,1.7462450849479951,4.966221143458517,174,5.0606060606060606,2.5320361145703614,0.7378989703762588,1.998631074606434,17
s2m_kang,M,Fold3,IS,2018-01-01,2022-12-31,60,0.0653658659654539,-0.3440321485330888,0.3308836014832489,0.1899992958337353,507,13.263059163059165,2.65297500509713,0.3723821732169068,4.999315537303217,46
s2m_kang,M,Fold3,OOS,2023-01-01,2024-12-31,24,0.1218472232345593,-0.148138903550369,0.6878741531890097,0.8225200829377662,192,5.253371628371628,2.6213032612878924,0.2591355947328133,2.004106776180698,24
s2m_kang,M,Fold4,IS,2020-01-01,2024-12-31,60,0.1858478531524225,-0.148138903550369,1.0061834975052766,1.2545512940780743,449,12.497743922743924,2.4985226971988057,1.3458317964447817,5.002053388090349,49
