eval,entry,exit,invested,n_hold,turnover,cost,gross,net,buys,sells,equity
2014-01-29,2014-02-03,2014-03-03,1.0,1,1.0,0.0025,0.02329736036167418,0.02073911696077002,1,0,1.02073911696077
2014-02-28,2014-03-03,2014-04-01,1.0,1,0.0,0.0,0.013890232046785966,0.013890232046785966,0,0,1.0349174201545865
2014-03-31,2014-04-01,2014-05-02,1.0,1,0.0,0.0,-0.016335505376559922,-0.016335505376559922,0,0,1.0180115210733558
2014-04-30,2014-05-02,2014-06-02,0.0,0,2.0,0.005,0.0016666666666666668,-0.003341666666666687,0,1,1.0146096659071022
2014-05-30,2014-06-02,2014-07-01,0.0,0,0.0,0.0,0.0016666666666666668,0.0016666666666667052,0,0,1.0163006820169473
2014-06-30,2014-07-01,2014-08-01,1.0,1,2.0,0.005,0.037068534267133524,0.03188319159579778,1,0,1.0487035913806337
2014-07-31,2014-08-01,2014-09-01,1.0,1,0.0,0.0,-0.0025276156480631418,-0.0025276156480631418,0,0,1.04605287177288
2014-08-29,2014-09-01,2014-10-01,1.0,1,0.0,0.0,-0.03690772102560136,-0.03690772102560136,0,0,1.0074454442034575
2014-09-30,2014-10-01,2014-11-03,1.0,1,0.0,0.0,-0.01936692208040003,-0.01936692208040003,0,0,0.9879343267853151
2014-10-31,2014-11-03,2014-12-01,0.0,0,2.0,0.005,0.0016666666666666668,-0.003341666666666687,0,1,0.9846329795766409
2014-11-28,2014-12-01,2015-01-02,0.0,0,0.0,0.0,0.0016666666666666668,0.0016666666666667052,0,0,0.986274034542602
2014-12-30,2015-01-02,2015-02-02,0.0,0,0.0,0.0,0.0016666666666666668,0.0016666666666667052,0,0,0.9879178246001731
2015-01-30,2015-02-02,2015-03-02,0.0,0,0.0,0.0,0.0016666666666666668,0.0016666666666667052,0,0,0.9895643543078401
2015-02-27,2015-03-02,2015-04-01,0.0,0,0.0,0.0,0.0016666666666666668,0.0016666666666667052,0,0,0.9912136282316865
2015-03-31,2015-04-01,2015-05-04,1.0,1,2.0,0.005,0.051162217456678816,0.04590640636939547,1,0,1.0367166838481732
2015-04-30,2015-05-04,2015-06-01,1.0,1,0.0,0.0,-0.014004117754651269,-0.014004117754651269,0,0,1.0221983813293518
2015-05-29,2015-06-01,2015-07-01,1.0,1,0.0,0.0,-0.0021309284283926866,-0.0021309284283926866,0,0,1.0200201497391201
2015-06-30,2015-07-01,2015-08-03,1.0,1,0.0,0.0,-0.04261424574215045,-0.04261424574215045,0,0,0.9765527604161922
2015-07-31,2015-08-03,2015-09-01,1.0,1,0.0,0.0,-0.04693077884380792,-0.04693077884380792,0,0,0.9307223787877897
2015-08-31,2015-09-01,2015-10-01,0.0,0,2.0,0.005,0.0016666666666666668,-0.003341666666666687,0,1,0.9276122148386738
2015-09-30,2015-10-01,2015-11-02,0.0,0,0.0,0.0,0.0016666666666666668,0.0016666666666667052,0,0,0.9291582351967383
2015-10-30,2015-11-02,2015-12-01,0.0,0,0.0,0.0,0.0016666666666666668,0.0016666666666667052,0,0,0.9307068322553996
2015-11-30,2015-12-01,2016-01-04,0.0,0,0.0,0.0,0.0016666666666666668,0.0016666666666667052,0,0,0.9322580103091587
2015-12-30,2016-01-04,2016-02-01,0.0,0,0.0,0.0,0.0016666666666666668,0.0016666666666667052,0,0,0.9338117736596739
2016-01-29,2016-02-01,2016-03-02,0.0,0,0.0,0.0,0.0016666666666666668,0.0016666666666667052,0,0,0.9353681266157734
2016-02-29,2016-03-02,2016-04-01,0.0,0,0.0,0.0,0.0016666666666666668,0.0016666666666667052,0,0,0.9369270734934664
2016-03-31,2016-04-01,2016-05-02,1.0,1,2.0,0.005,-0.013617886178861838,-0.01854979674796753,1,0,0.9195472667124945
2016-04-29,2016-05-02,2016-06-01,1.0,1,0.0,0.0,0.0020605810838656424,0.0020605810838656424,0,0,0.9214420684160026
2016-05-31,2016-06-01,2016-07-01,1.0,1,0.0,0.0,0.01172115977791477,0.01172115977791477,0,0,0.9322424381259988
2016-06-30,2016-07-01,2016-08-01,1.0,1,0.0,0.0,0.029268292682926855,0.029268292682926855,0,0,0.9595275826565159
2016-07-29,2016-08-01,2016-09-01,1.0,1,0.0,0.0,0.00789889415481837,0.00789889415481837,0,0,0.9671067894705485
2016-08-31,2016-09-01,2016-10-04,1.0,1,0.0,0.0,0.01155956112852663,0.01155956112852663,0,0,0.9782861195212464
2016-09-30,2016-10-04,2016-11-01,1.0,1,0.0,0.0,-0.010652721286073974,-0.010652721286073974,0,0,0.9678647101519517
2016-10-31,2016-11-01,2016-12-01,1.0,1,0.0,0.0,-0.004306969459671128,-0.004306969459671128,0,0,0.9636961464042338
2016-11-30,2016-12-01,2017-01-02,1.0,1,0.0,0.0,0.03873377900117969,0.03873377900117969,0,0,1.001023739963344
2016-12-29,2017-01-02,2017-02-01,1.0,1,0.0,0.0,0.03426083664584523,0.03426083664584523,0,0,1.0353196507968412
2017-01-31,2017-02-01,2017-03-02,1.0,1,0.0,0.0,0.010980966325036645,0.010980966325036645,0,0,1.04668846101789
2017-02-28,2017-03-02,2017-04-03,1.0,1,0.0,0.0,0.035843591600289715,0.035843591600289715,0,0,1.084205534747351
2017-03-31,2017-04-03,2017-05-02,1.0,1,0.0,0.0,0.012583012932541049,0.012583012932541049,0,0,1.0978481070126094
2017-04-28,2017-05-02,2017-06-01,1.0,1,0.0,0.0,0.05281325509147394,0.05281325509147394,0,0,1.1558290391399582
2017-05-31,2017-06-01,2017-07-03,1.0,1,0.0,0.0,0.029344262295081913,0.029344262295081913,0,0,1.1897459896327536
2017-06-30,2017-07-03,2017-08-01,1.0,1,0.0,0.0,0.01098901098901095,0.01098901098901095,0,0,1.2028201213869596
2017-07-31,2017-08-01,2017-09-01,1.0,1,0.0,0.0,-0.02930056710775042,-0.02930056710775042,0,0,1.1675768097017085
2017-08-31,2017-09-01,2017-10-10,1.0,1,0.0,0.0,0.0475494969165855,0.0475494969165855,0,0,1.2230944996144966
2017-09-29,2017-10-10,2017-11-01,1.0,1,0.0,0.0,0.051123160340821094,0.051123160340821094,0,0,1.2856229558302648
2017-10-31,2017-11-01,2017-12-01,1.0,1,0.0,0.0,-0.041267501842299215,-0.041267501842299215,0,0,1.2325685081320372
2017-11-30,2017-12-01,2018-01-02,1.0,1,0.0,0.0,0.012298232129131392,0.012298232129131392,0,0,1.2477269217601021
2017-12-28,2018-01-02,2018-02-01,1.0,1,0.0,0.0,0.023993925588458698,0.023993925588458698,0,0,1.2776647886755306
2018-01-31,2018-02-01,2018-03-02,1.0,1,0.0,0.0,-0.060062286815957266,-0.060062286815957266,0,0,1.2009253196834515
2018-02-28,2018-03-02,2018-04-02,0.0,0,2.0,0.005,0.0016666666666666668,-0.003341666666666687,0,1,1.1969122275735093
2018-03-30,2018-04-02,2018-05-02,0.0,0,0.0,0.0,0.0016666666666666668,0.0016666666666667052,0,0,1.198907081286132
2018-04-30,2018-05-02,2018-06-01,1.0,1,2.0,0.005,-0.024321796071094526,-0.029200187090739016,1,0,1.1638987702081651
2018-05-31,2018-06-01,2018-07-02,0.0,0,2.0,0.005,0.0016666666666666668,-0.003341666666666687,0,1,1.1600094084843862
2018-06-29,2018-07-02,2018-08-01,0.0,0,0.0,0.0,0.0016666666666666668,0.0016666666666667052,0,0,1.1619427574985268
2018-07-31,2018-08-01,2018-09-03,0.0,0,0.0,0.0,0.0016666666666666668,0.0016666666666667052,0,0,1.1638793287610245
2018-08-31,2018-09-03,2018-10-01,0.0,0,0.0,0.0,0.0016666666666666668,0.0016666666666667052,0,0,1.165819127642293
2018-09-28,2018-10-01,2018-11-01,0.0,0,0.0,0.0,0.0016666666666666668,0.0016666666666667052,0,0,1.1677621595216967
2018-10-31,2018-11-01,2018-12-03,0.0,0,0.0,0.0,0.0016666666666666668,0.0016666666666667052,0,0,1.1697084297875662
2018-11-30,2018-12-03,2019-01-02,0.0,0,0.0,0.0,0.0016666666666666668,0.0016666666666667052,0,0,1.1716579438372121
2018-12-28,2019-01-02,2019-02-01,0.0,0,0.0,0.0,0.0016666666666666668,0.0016666666666667052,0,0,1.1736107070769408
2019-01-31,2019-02-01,2019-03-04,0.0,0,0.0,0.0,0.0016666666666666668,0.0016666666666667052,0,0,1.1755667249220692
2019-02-28,2019-03-04,2019-04-01,0.0,0,0.0,0.0,0.0016666666666666668,0.0016666666666667052,0,0,1.1775260027969394
2019-03-29,2019-04-01,2019-05-02,0.0,0,0.0,0.0,0.0016666666666666668,0.0016666666666667052,0,0,1.1794885461349343
2019-04-30,2019-05-02,2019-06-03,1.0,1,2.0,0.005,-0.06359189378057306,-0.06827393431167017,1,0,1.0989602226147503
