eval,entry,exit,invested,n_hold,turnover,cost,gross,net,buys,sells,equity,fold
2021-04-02,2021-04-02,2021-04-09,1.0,3,0.0,0.0,0.03957621221286641,0.039576212212866446,0,0,1.032808210722537,Fold1
2021-04-09,2021-04-09,2021-04-16,1.0,3,0.0,0.0,0.020783682913555552,0.02078368291355548,0,0,1.0542737690847108,Fold1
2021-04-16,2021-04-16,2021-04-23,1.0,3,0.0,0.0,-0.006713757998722943,-0.00671375799872298,0,0,1.0471956301346745,Fold1
2021-04-23,2021-04-23,2021-04-30,1.0,3,0.0,0.0,-0.014816390769900711,-0.014816390769900711,0,0,1.0316799704660669,Fold1
2021-04-30,2021-04-30,2021-05-07,1.0,3,0.0,0.0,-0.0724562292320714,-0.0724562292320714,0,0,0.9569283300318409,Fold1
2021-05-07,2021-05-07,2021-05-14,1.0,3,0.0,0.0,-0.05934554849611873,-0.05934554849611873,0,0,0.9001388934146264,Fold1
2021-05-14,2021-05-14,2021-05-21,1.0,3,0.0,0.0,0.014436992345526459,0.014436992345526534,0,0,0.9131341917287641,Fold1
2021-05-21,2021-05-21,2021-05-28,1.0,3,0.0,0.0,0.0553115534667615,0.05531155346676142,0,0,0.9636410623968976,Fold1
2021-05-28,2021-05-28,2021-06-04,1.0,3,0.0,0.0,-0.009138153395945111,-0.009138153395945148,0,0,0.9548351625500833,Fold1
2021-06-04,2021-06-04,2021-06-11,1.0,3,0.0,0.0,0.06448472609880507,0.06448472609880507,0,0,1.0164074464766335,Fold1
2021-06-11,2021-06-11,2021-06-18,1.0,3,0.0,0.0,0.010362309394843913,0.01036230939484395,0,0,1.0269397749082476,Fold1
2021-06-18,2021-06-18,2021-06-25,1.0,3,0.0,0.0,0.053289341050882566,0.053289341050882566,0,0,1.0816647188120498,Fold1
2021-06-25,2021-06-25,2021-07-02,1.0,3,0.6666666666666666,0.0016666666666666666,0.03343148869111534,0.03170910287663009,1,1,1.1159633366588824,Fold1
2021-07-02,2021-07-02,2021-07-09,1.0,3,0.6666666666666666,0.0016666666666666666,-0.00022708245458935572,-0.0018933706504984382,1,1,1.1138504044302202,Fold1
2021-07-09,2021-07-09,2021-07-16,1.0,3,0.6666666666666666,0.0016666666666666666,-0.023098360038458738,-0.024726529438394707,1,1,1.0863087496151085,Fold1
2021-07-16,2021-07-16,2021-07-23,1.0,3,0.0,0.0,0.0328197932000999,0.03281979320009998,0,0,1.1219611781289356,Fold1
2021-07-23,2021-07-23,2021-07-30,1.0,3,0.6666666666666666,0.0016666666666666666,0.007592202449668258,0.005912882112252049,1,1,1.1285952023097354,Fold1
2021-07-30,2021-07-30,2021-08-06,1.0,3,0.6666666666666666,0.0016666666666666666,-0.0006327104673550984,-0.002298322616576254,1,1,1.1260013264313076,Fold1
2021-08-06,2021-08-06,2021-08-13,1.0,3,0.0,0.0,-0.017562560828524847,-0.01756256082852481,0,0,1.106225859642858,Fold1
2021-08-13,2021-08-13,2021-08-20,1.0,3,0.0,0.0,-0.041424038599077874,-0.04142403859907784,0,0,1.0604015169337142,Fold1
2021-08-20,2021-08-20,2021-08-27,1.0,3,0.6666666666666666,0.0016666666666666666,0.07064023382853872,0.06885583343882451,1,1,1.133416347161979,Fold1
2021-08-27,2021-08-27,2021-09-03,1.0,3,0.0,0.0,0.01016950919862103,0.010169509198620919,0,0,1.14494263513031,Fold1
2021-09-03,2021-09-03,2021-09-10,1.0,3,0.6666666666666666,0.0016666666666666666,-0.013739611096573179,-0.01538337841141224,1,1,1.127329549314741,Fold1
2021-09-10,2021-09-10,2021-09-17,1.0,3,0.0,0.0,0.003186277913410714,0.00318627791341064,0,0,1.1309215345588577,Fold1
2021-09-17,2021-09-17,2021-09-24,1.0,3,0.6666666666666666,0.0016666666666666666,0.023739807818021208,0.02203357480499135,1,1,1.155839778789136,Fold1
2021-09-24,2021-09-24,2021-10-01,1.0,3,1.3333333333333333,0.003333333333333333,-0.05453810382901018,-0.05768964348291339,2,2,1.0891597940274211,Fold1
2021-10-01,2021-10-01,2021-10-08,1.0,3,1.3333333333333333,0.003333333333333333,0.03241545773943688,0.0289740728803054,2,2,1.12071718927787,Fold1
2021-10-08,2021-10-08,2021-10-15,1.0,3,0.0,0.0,0.036093639750443586,0.03609363975044366,0,0,1.1611679517697953,Fold1
2021-10-15,2021-10-15,2021-10-22,1.0,3,0.0,0.0,0.022418487119292656,0.02241848711929273,0,0,1.1871995805398818,Fold1
2021-10-22,2021-10-22,2021-10-29,1.0,3,0.0,0.0,0.02493236019350409,0.02493236019350409,0,0,1.2167992681034792,Fold1
2021-10-29,2021-10-29,2021-11-05,1.0,3,0.0,0.0,0.034166646204685826,0.0341666462046859,0,0,1.2583732181988916,Fold1
2021-11-05,2021-11-05,2021-11-12,1.0,3,0.0,0.0,-0.017408825908851584,-0.01740882590885162,0,0,1.2364664179149056,Fold1
2021-11-12,2021-11-12,2021-11-19,1.0,3,0.0,0.0,-0.0062291311961206,-0.006229131196120563,0,0,1.2287643063781164,Fold1
2021-11-19,2021-11-19,2021-11-26,1.0,3,0.0,0.0,-0.050846101541109724,-0.05084610154110969,0,0,1.1662864316859234,Fold1
2021-11-26,2021-11-26,2021-12-03,1.0,3,0.0,0.0,-0.035886075572786856,-0.03588607557278689,0,0,1.1244329886589264,Fold1
2021-12-03,2021-12-03,2021-12-10,1.0,3,0.0,0.0,0.07930487802994257,0.07930487802994257,0,0,1.2136060096773664,Fold1
2021-12-10,2021-12-10,2021-12-17,1.0,3,0.0,0.0,-0.0579016036563715,-0.057901603656371536,0,0,1.143336275510037,Fold1
2021-12-17,2021-12-17,2021-12-24,1.0,3,0.0,0.0,0.05548282598660884,0.05548282598660892,0,0,1.2067718031283379,Fold1
2021-12-24,2021-12-24,2021-12-31,1.0,3,0.0,0.0,0.013072045691520318,0.013072045691520318,0,0,1.2225467792780698,Fold1
2021-12-31,2021-12-31,2022-01-07,1.0,3,0.0,0.0,0.00462978894351096,0.00462978894351096,0,0,1.2282069128396964,Fold1
2022-01-07,2022-01-07,2022-01-14,1.0,3,0.0,0.0,0.03587354579344426,0.03587354579344426,0,0,1.272267049771276,Fold1
2022-01-14,2022-01-14,2022-01-21,1.0,3,0.0,0.0,-0.07663982887567426,-0.07663982887567422,0,0,1.1747607207926465,Fold1
2022-01-21,2022-01-21,2022-01-28,1.0,3,0.6666666666666666,0.0016666666666666666,0.0042640987347821735,0.0025903252368908447,1,1,1.1778037331350237,Fold1
2022-01-28,2022-01-28,2022-02-04,1.0,3,0.0,0.0,0.02866659393915405,0.02866659393915416,0,0,1.2115673544928254,Fold1
2022-02-04,2022-02-04,2022-02-11,1.0,3,0.6666666666666666,0.0016666666666666666,-0.01921036284591393,-0.020845012241170746,1,1,1.1863122181574195,Fold1
2022-02-11,2022-02-11,2022-02-18,1.0,3,0.0,0.0,-0.03401097569789502,-0.03401097569789502,0,0,1.1459645821355515,Fold1
2022-02-18,2022-02-18,2022-02-25,1.0,3,0.6666666666666666,0.0016666666666666666,0.008503471039224627,0.0068226319208259945,1,1,1.1537830766737656,Fold1
2022-02-25,2022-02-25,2022-03-04,1.0,3,0.6666666666666666,0.0016666666666666666,0.10581689278403868,0.1039738646293984,1,1,1.2737463620995344,Fold1
2022-03-04,2022-03-04,2022-03-11,1.0,3,0.6666666666666666,0.0016666666666666666,-0.045514409094268814,-0.04710521841244508,1,1,1.2137462615107786,Fold1
2022-03-11,2022-03-11,2022-03-18,1.0,3,0.0,0.0,0.06470097557959593,0.06470097557959598,0,0,1.2922768287366133,Fold1
2022-03-18,2022-03-18,2022-03-25,1.0,3,0.6666666666666666,0.0016666666666666666,0.05381264525822268,0.05205629084945884,1,1,1.3595479671913429,Fold1
2022-03-25,2022-03-25,2022-04-01,1.0,3,0.0,0.0,-0.01907134051980841,-0.01907134051980841,0,0,1.3336195649560234,Fold1
2022-04-01,2022-04-01,2022-04-08,1.0,3,0.0,0.0,0.013052570784153672,0.013052570784153783,0,0,1.3510267287267443,Fold1
2022-04-08,2022-04-08,2022-04-15,1.0,3,0.0,0.0,0.019792430610933498,0.019792430610933387,0,0,1.3777668315085847,Fold1
2022-04-15,2022-04-15,2022-04-22,1.0,3,0.0,0.0,-0.02472353223410066,-0.02472353223410062,0,0,1.3437035688387076,Fold1
2022-04-22,2022-04-22,2022-04-29,1.0,3,0.0,0.0,-0.019582623281532412,-0.019582623281532374,0,0,1.3173903280480885,Fold1
2022-04-29,2022-04-29,2022-05-06,1.0,3,0.6666666666666666,0.0016666666666666666,0.028600885755358647,0.026886550945766308,1,1,1.3528104102186131,Fold1
2022-05-06,2022-05-06,2022-05-13,1.0,3,0.0,0.0,-0.021333105558448584,-0.021333105558448584,0,0,1.3239507629368514,Fold1
2022-05-13,2022-05-13,2022-05-20,1.0,3,0.6666666666666666,0.0016666666666666666,-0.00012197495403565295,-0.0017884383291123518,1,1,1.3215829586465577,Fold1
2022-05-20,2022-05-20,2022-05-27,1.0,3,0.6666666666666666,0.0016666666666666666,0.0686318899376402,0.06685083678774406,1,1,1.4099318853165026,Fold1
2022-05-27,2022-05-27,2022-06-03,1.0,3,0.6666666666666666,0.0016666666666666666,0.01204250174360455,0.010355764240698395,1,1,1.4245328075162838,Fold1
2022-06-03,2022-06-03,2022-06-10,1.0,3,0.6666666666666666,0.0016666666666666666,-0.014015085850968223,-0.015658394041216606,1,1,1.4022269114915533,Fold1
2022-06-10,2022-06-10,2022-06-17,1.0,3,0.0,0.0,-0.11253278734785428,-0.11253278734785432,0,0,1.2444304086472358,Fold1
2022-06-17,2022-06-17,2022-06-24,1.0,3,0.0,0.0,0.010855251724371184,0.010855251724371184,0,0,1.2579390139865636,Fold1
2022-06-24,2022-06-24,2022-07-01,1.0,3,0.6666666666666666,0.0016666666666666666,0.0494443884993403,0.04769531451850795,1,1,1.3179368109037546,Fold1
2022-07-01,2022-07-01,2022-07-08,1.0,3,0.6666666666666666,0.0016666666666666666,-0.029678818846717414,-0.03129602081530625,1,1,1.2766906330364522,Fold1
2022-07-08,2022-07-08,2022-07-15,1.0,3,0.0,0.0,-0.0317458381993988,-0.0317458381993988,0,0,1.236161018769389,Fold1
2022-07-15,2022-07-15,2022-07-22,1.0,3,0.6666666666666666,0.0016666666666666666,-0.019877244081921857,-0.021510782008452023,1,1,1.2095702285672947,Fold1
2022-07-22,2022-07-22,2022-07-29,1.0,3,0.0,0.0,0.004591342716113537,0.0045913427161135,0,0,1.215123780025855,Fold1
2022-07-29,2022-07-29,2022-08-05,1.0,3,0.0,0.0,-0.07100479880582322,-0.07100479880582322,0,0,1.1288441605009478,Fold1
2022-08-05,2022-08-05,2022-08-12,1.0,3,0.0,0.0,0.013058476073970185,0.01305847607397026,0,0,1.1435851449620904,Fold1
2022-08-12,2022-08-12,2022-08-19,1.0,3,0.0,0.0,0.023154083136289194,0.023154083136289305,0,0,1.170063810481968,Fold1
2022-08-19,2022-08-19,2022-08-26,1.0,3,0.0,0.0,0.0695170047340965,0.0695170047340965,0,0,1.251403141934438,Fold1
2022-08-26,2022-08-26,2022-09-02,1.0,3,0.0,0.0,0.011748567405684862,0.011748567405684973,0,0,1.2661053360991408,Fold1
2022-09-02,2022-09-02,2022-09-09,1.0,3,0.6666666666666666,0.0016666666666666666,0.01354988557411733,0.01186063576482721,1,1,1.2811221503305168,Fold1
2022-09-09,2022-09-09,2022-09-16,1.0,3,0.0,0.0,-0.027094377341365734,-0.027094377341365772,0,0,1.2464109433690798,Fold1
2022-09-16,2022-09-16,2022-09-23,1.0,3,0.0,0.0,-0.062356161004836985,-0.062356161004836985,0,0,1.1686895419061667,Fold1
2022-09-23,2022-09-23,2022-09-30,1.0,3,0.0,0.0,-0.02195271472206543,-0.021952714722065392,0,0,1.1430336337940394,Fold1
2022-09-30,2022-09-30,2022-10-07,1.0,3,0.0,0.0,0.08650371433352337,0.08650371433352344,0,0,1.2419102887253683,Fold1
2022-10-07,2022-10-07,2022-10-14,1.0,3,0.0,0.0,-0.03649300083273858,-0.03649300083273854,0,0,1.1965892555247268,Fold1
2022-10-14,2022-10-14,2022-10-21,1.0,3,0.0,0.0,0.03573343548468714,0.035733435484687215,0,0,1.2393475004886896,Fold1
2022-10-21,2022-10-21,2022-10-28,1.0,3,0.6666666666666666,0.0016666666666666666,-0.004514694868001416,-0.006173837043221386,1,1,1.2316959709807487,Fold1
2022-10-28,2022-10-28,2022-11-04,1.0,3,0.6666666666666666,0.0016666666666666666,0.09020539801632954,0.08838838901963553,1,1,1.3405635936177127,Fold1
2022-11-04,2022-11-04,2022-11-11,1.0,3,0.0,0.0,-0.10707120405147504,-0.10707120405147508,0,0,1.1970278355414918,Fold1
2022-11-11,2022-11-11,2022-11-18,1.0,3,0.0,0.0,0.009500919957228201,0.009500919957228238,0,0,1.2084007011935458,Fold1
2022-11-18,2022-11-18,2022-11-25,1.0,3,0.0,0.0,-0.008328359717265643,-0.008328359717265643,0,0,1.19833670547141,Fold1
2022-11-25,2022-11-25,2022-12-02,1.0,3,0.0,0.0,-0.03505191462369835,-0.03505191462369839,0,0,1.1563327095807823,Fold1
2022-12-02,2022-12-02,2022-12-09,1.0,3,0.6666666666666666,0.0016666666666666666,-0.024035051306637262,-0.025661659554459648,1,1,1.1266592932558344,Fold1
2022-12-09,2022-12-09,2022-12-16,1.0,3,0.0,0.0,0.04453293952619575,0.04453293952619575,0,0,1.1768327434290229,Fold1
2022-12-16,2022-12-16,2022-12-23,1.0,3,0.0,0.0,0.0596114924779545,0.0596114924779545,0,0,1.2469854996617526,Fold1
2022-12-23,2022-12-23,2022-12-30,1.0,3,0.0,0.0,0.008546152298711437,0.008546152298711363,0,0,1.2576424276561466,Fold1
2022-12-30,2022-12-30,2023-01-06,1.0,3,0.6666666666666666,0.0016666666666666666,-0.012537118152806448,-0.014182889622551764,1,1,1.2398054239200615,Fold2
2023-01-06,2023-01-06,2023-01-13,1.0,3,0.6666666666666666,0.0016666666666666666,-0.0059833777695303585,-0.007640072139914578,1,1,1.230333221041855,Fold2
2023-01-13,2023-01-13,2023-01-20,1.0,3,0.6666666666666666,0.0016666666666666666,-0.007368046696249612,-0.009022433285089226,1,1,1.2192326216365759,Fold2
2023-01-20,2023-01-20,2023-01-27,1.0,3,0.0,0.0,-0.05633275991565897,-0.056332759915659,0,0,1.1505498830805831,Fold2
2023-01-27,2023-01-27,2023-02-03,1.0,3,0.0,0.0,-0.06618069453088793,-0.06618069453088793,0,0,1.0744056927258783,Fold2
2023-02-03,2023-02-03,2023-02-10,1.0,3,0.0,0.0,0.04465266990431468,0.0446526699043146,0,0,1.1223807754664834,Fold2
2023-02-10,2023-02-10,2023-02-17,1.0,3,0.0,0.0,-0.027652652410470324,-0.027652652410470324,0,0,1.0913439700103147,Fold2
2023-02-17,2023-02-17,2023-02-24,1.0,3,0.0,0.0,0.043555300593056824,0.0435553005930569,0,0,1.138877784674534,Fold2
2023-02-24,2023-02-24,2023-03-03,1.0,3,0.6666666666666666,0.0016666666666666666,0.01577549717509315,0.014082538013134638,1,1,1.1549160743695277,Fold2
2023-03-03,2023-03-03,2023-03-10,1.0,3,0.6666666666666666,0.0016666666666666666,-0.020008491088632896,-0.021641810270151884,1,1,1.1299215998100738,Fold2
2023-03-10,2023-03-10,2023-03-17,1.0,3,0.0,0.0,-0.048530760261300765,-0.048530760261300765,0,0,1.0750856455356257,Fold2
2023-03-17,2023-03-17,2023-03-24,1.0,3,0.6666666666666666,0.0016666666666666666,0.015300237123586783,0.013608070061714272,1,1,1.0897154863224179,Fold2
2023-03-24,2023-03-24,2023-03-31,1.0,3,1.3333333333333333,0.003333333333333333,-0.019916442294323617,-0.02318338748667592,2,2,1.0644521899527737,Fold2
2023-03-31,2023-03-31,2023-04-07,1.0,3,0.0,0.0,0.021586622073184403,0.021586622073184403,0,0,1.0874301170922578,Fold2
2023-04-07,2023-04-07,2023-04-14,1.0,3,0.0,0.0,0.007280867815492272,0.007280867815492309,0,0,1.0953475520333917,Fold2
2023-04-14,2023-04-14,2023-04-21,1.0,3,0.0,0.0,0.0011572993577975144,0.0011572993577975144,0,0,1.0966151970519251,Fold2
2023-04-21,2023-04-21,2023-04-28,1.0,3,0.6666666666666666,0.0016666666666666666,-0.009065030075133373,-0.01071658835834155,1,1,1.084863223397618,Fold2
2023-04-28,2023-04-28,2023-05-05,1.0,3,0.6666666666666666,0.0016666666666666666,-0.016047891749918126,-0.017687811930334973,1,1,1.065674366732024,Fold2
2023-05-05,2023-05-05,2023-05-12,1.0,3,0.6666666666666666,0.0016666666666666666,-0.013977459487854635,-0.015620830388708318,1,1,1.049027648199709,Fold2
2023-05-12,2023-05-12,2023-05-19,1.0,3,1.3333333333333333,0.003333333333333333,0.018940200215313396,0.015543732881262429,2,2,1.065333453748384,Fold2
2023-05-19,2023-05-19,2023-05-26,1.0,3,0.6666666666666666,0.0016666666666666666,0.002377813344621097,0.0007071836557133171,1,1,1.0660868401547596,Fold2
2023-05-26,2023-05-26,2023-06-02,1.0,3,1.3333333333333333,0.003333333333333333,0.0214832992831675,0.018078354952223652,2,2,1.0853599364609718,Fold2
2023-06-02,2023-06-02,2023-06-09,1.0,3,0.0,0.0,0.007787637321490719,0.007787637321490681,0,0,1.0938123260094061,Fold2
2023-06-09,2023-06-09,2023-06-16,1.0,3,0.6666666666666666,0.0016666666666666666,0.028177238100522157,0.026463609370354524,1,1,1.122758548129398,Fold2
2023-06-16,2023-06-16,2023-06-23,1.0,3,0.0,0.0,-0.02590216116049941,-0.02590216116049937,0,0,1.093676675271422,Fold2
2023-06-23,2023-06-23,2023-06-30,1.0,3,1.3333333333333333,0.003333333333333333,0.03802632822533658,0.03456624046458545,2,2,1.1314809662193623,Fold2
2023-06-30,2023-06-30,2023-07-07,1.0,3,0.6666666666666666,0.0016666666666666666,-0.02381103197259034,-0.02543801358596942,1,1,1.1026983380284083,Fold2
2023-07-07,2023-07-07,2023-07-14,1.0,3,0.0,0.0,0.0649030999365936,0.0649030999365936,0,0,1.174266878461382,Fold2
2023-07-14,2023-07-14,2023-07-21,1.0,3,0.0,0.0,-0.02019759109045194,-0.02019759109045194,0,0,1.1505495162191575,Fold2
2023-07-21,2023-07-21,2023-07-28,1.0,3,0.0,0.0,0.03588661356026505,0.035886613560265124,0,0,1.1918388420896644,Fold2
2023-07-28,2023-07-28,2023-08-04,1.0,3,0.0,0.0,-0.06028950286428625,-0.06028950286428625,0,0,1.119983470805732,Fold2
2023-08-04,2023-08-04,2023-08-11,1.0,3,0.6666666666666666,0.0016666666666666666,-0.04128015566707721,-0.042878022074298805,1,1,1.0719607948216738,Fold2
2023-08-11,2023-08-11,2023-08-18,1.0,3,0.0,0.0,-0.02383903004461907,-0.02383903004461907,0,0,1.0464062892272663,Fold2
2023-08-18,2023-08-18,2023-08-25,1.0,3,0.0,0.0,0.016265303108274305,0.01626530310827423,0,0,1.0634264046959523,Fold2
2023-08-25,2023-08-25,2023-09-01,1.0,3,0.0,0.0,0.046071866944694895,0.046071866944694895,0,0,1.1124204445185795,Fold2
2023-09-01,2023-09-01,2023-09-08,1.0,3,0.6666666666666666,0.0016666666666666666,-0.03659779384036588,-0.03820346418396525,1,1,1.0699221299089032,Fold2
2023-09-08,2023-09-08,2023-09-15,1.0,3,0.0,0.0,-0.02056876587269048,-0.02056876587269052,0,0,1.0479151521167966,Fold2
2023-09-15,2023-09-15,2023-09-22,1.0,3,0.6666666666666666,0.0016666666666666666,-0.05624840031290838,-0.05782131964572024,1,1,0.9873233151446578,Fold2
2023-09-22,2023-09-22,2023-09-29,1.0,3,0.0,0.0,0.006046692591206493,0.006046692591206604,0,0,0.9932933557194685,Fold2
2023-09-29,2023-09-29,2023-10-06,1.0,3,0.0,0.0,0.02673757341062862,0.026737573410628546,0,0,1.0198516097363073,Fold2
2023-10-06,2023-10-06,2023-10-13,1.0,3,0.0,0.0,-0.005301651649713006,-0.005301651649712968,0,0,1.0144447117670863,Fold2
2023-10-13,2023-10-13,2023-10-20,1.0,3,0.0,0.0,-0.053353211148113276,-0.05335321114811331,0,0,0.96032082886209,Fold2
2023-10-20,2023-10-20,2023-10-27,1.0,3,0.0,0.0,-0.04446484491308874,-0.044464844913088775,0,0,0.9176203121399283,Fold2
2023-10-27,2023-10-27,2023-11-03,1.0,3,0.0,0.0,0.11527469886300208,0.11527469886300201,0,0,1.0233987172924326,Fold2
2023-11-03,2023-11-03,2023-11-10,1.0,3,0.0,0.0,0.0497055901944076,0.04970559019440768,0,0,1.0742673545396528,Fold2
2023-11-10,2023-11-10,2023-11-17,1.0,3,0.6666666666666666,0.0016666666666666666,0.041369877437917126,0.039634260975520696,1,1,1.1168451472269596,Fold2
2023-11-17,2023-11-17,2023-11-24,1.0,3,0.6666666666666666,0.0016666666666666666,0.0156442497982614,0.013951509381930904,1,1,1.1324268227766605,Fold2
2023-11-24,2023-11-24,2023-12-01,1.0,3,0.0,0.0,-0.0006456663464989484,-0.0006456663464989854,0,0,1.1316956528873208,Fold2
2023-12-01,2023-12-01,2023-12-08,1.0,3,0.0,0.0,0.0070517812042391785,0.007051781204239216,0,0,1.1396761230212709,Fold2
2023-12-08,2023-12-08,2023-12-15,1.0,3,0.6666666666666666,0.0016666666666666666,0.04434473980371615,0.04260416523737676,1,1,1.1882310728835621,Fold2
2023-12-15,2023-12-15,2023-12-22,1.0,3,0.0,0.0,0.018655479026157273,0.018655479026157273,0,0,1.2103980927419697,Fold2
2023-12-22,2023-12-22,2023-12-29,1.0,3,0.0,0.0,0.0032930806168119573,0.003293080616811883,0,0,1.2143840312398044,Fold2
2023-12-29,2023-12-29,2024-01-05,1.0,3,0.0,0.0,-0.048354267733594636,-0.048354267733594636,0,0,1.155663380661833,Fold2
2024-01-05,2024-01-05,2024-01-12,1.0,3,0.6666666666666666,0.0016666666666666666,0.03594725109073438,0.03422067233891646,1,1,1.1952109585455462,Fold2
2024-01-12,2024-01-12,2024-01-19,1.0,3,0.0,0.0,0.03382220857047402,0.03382220857047402,0,0,1.2356356328711897,Fold2
2024-01-19,2024-01-19,2024-01-26,1.0,3,0.6666666666666666,0.0016666666666666666,0.0062133427305069615,0.0045363204926227585,1,1,1.2412408721139983,Fold2
2024-01-26,2024-01-26,2024-02-02,1.0,3,0.0,0.0,0.010907131860577013,0.010907131860577124,0,0,1.2547792499768833,Fold2
2024-02-02,2024-02-02,2024-02-09,1.0,3,0.0,0.0,0.04529439748601952,0.0452943974860196,0,0,1.3116137200825457,Fold2
2024-02-09,2024-02-09,2024-02-16,1.0,3,0.0,0.0,-0.02655216207439896,-0.02655216207439892,0,0,1.2767875400079087,Fold2
2024-02-16,2024-02-16,2024-02-23,1.0,3,0.6666666666666666,0.0016666666666666666,0.02055843294324215,0.018857502221670153,1,1,1.3008645638802085,Fold2
2024-02-23,2024-02-23,2024-03-01,1.0,3,0.6666666666666666,0.0016666666666666666,0.051219879297973524,0.049467846165810014,1,1,1.3652155320087882,Fold2
2024-03-01,2024-03-01,2024-03-08,1.0,3,0.0,0.0,-0.01937215970573969,-0.01937215970573969,0,0,1.3387683586899575,Fold2
2024-03-08,2024-03-08,2024-03-15,1.0,3,0.6666666666666666,0.0016666666666666666,-0.016786499873278776,-0.018425189040156664,1,1,1.3141012986001148,Fold2
2024-03-15,2024-03-15,2024-03-22,1.0,3,0.6666666666666666,0.0016666666666666666,0.04745381286158638,0.045708056506817085,1,1,1.3741663150122105,Fold2
2024-03-22,2024-03-22,2024-03-29,1.0,3,0.6666666666666666,0.0016666666666666666,-0.005651703794235814,-0.007308950954578841,1,1,1.364122600812352,Fold2
2024-03-29,2024-03-29,2024-04-05,1.0,3,0.0,0.0,-0.012024316903373763,-0.0120243169033738,0,0,1.3477199583651298,Fold2
2024-04-05,2024-04-05,2024-04-12,1.0,3,0.6666666666666666,0.0016666666666666666,-0.01336545303893999,-0.015009843950541835,1,1,1.3274908921010384,Fold2
2024-04-12,2024-04-12,2024-04-19,1.0,3,0.6666666666666666,0.0016666666666666666,-0.1015191978033853,-0.10301666580704627,1,1,1.190737206507568,Fold2
2024-04-19,2024-04-19,2024-04-26,1.0,3,0.6666666666666666,0.0016666666666666666,0.08281204291136413,0.08100735617317856,1,1,1.2871956795037822,Fold2
2024-04-26,2024-04-26,2024-05-03,1.0,3,0.6666666666666666,0.0016666666666666666,0.012443106662037554,0.010755701484267632,1,1,1.301040371984364,Fold2
2024-05-03,2024-05-03,2024-05-10,1.0,3,0.0,0.0,0.023311354811560214,0.023311354811560214,0,0,1.3313693857198556,Fold2
2024-05-10,2024-05-10,2024-05-17,1.0,3,0.6666666666666666,0.0016666666666666666,0.03668808718282849,0.034960273704190525,1,1,1.3779144238460017,Fold2
2024-05-17,2024-05-17,2024-05-24,1.0,3,0.6666666666666666,0.0016666666666666666,0.02880717240732274,0.02709249378664369,1,1,1.4152455618125763,Fold2
2024-05-24,2024-05-24,2024-05-31,1.0,3,0.6666666666666666,0.0016666666666666666,-0.019495879426556912,-0.021130052960846024,1,1,1.3853413481388743,Fold2
2024-05-31,2024-05-31,2024-06-07,1.0,3,0.0,0.0,0.03759326064125464,0.03759326064125457,0,0,1.437420846516566,Fold2
2024-06-07,2024-06-07,2024-06-14,1.0,3,0.0,0.0,0.05108464448025055,0.05108464448025063,0,0,1.5108509794293659,Fold2
2024-06-14,2024-06-14,2024-06-21,1.0,3,0.0,0.0,0.0012541374445929805,0.0012541374445929065,0,0,1.5127457942158682,Fold2
2024-06-21,2024-06-21,2024-06-28,1.0,3,0.6666666666666666,0.0016666666666666666,-0.005998900704401196,-0.007655569203227297,1,1,1.5011648641013575,Fold2
