eval,entry,exit,invested,n_hold,turnover,cost,gross,net,buys,sells,equity,fold
2022-05-27,2022-05-27,2022-06-03,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9558866229010309,Fold1
2022-06-03,2022-06-03,2022-06-10,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9562542716021467,Fold1
2022-06-10,2022-06-10,2022-06-17,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9566220617066091,Fold1
2022-06-17,2022-06-17,2022-06-24,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9569899932688041,Fold1
2022-06-24,2022-06-24,2022-07-01,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9573580663431382,Fold1
2022-07-01,2022-07-01,2022-07-08,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9577262809840394,Fold1
2022-07-08,2022-07-08,2022-07-15,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9580946372459564,Fold1
2022-07-15,2022-07-15,2022-07-22,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9584631351833588,Fold1
2022-07-22,2022-07-22,2022-07-29,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.958831774850737,Fold1
2022-07-29,2022-07-29,2022-08-05,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9592005563026027,Fold1
2022-08-05,2022-08-05,2022-08-12,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9595694795934884,Fold1
2022-08-12,2022-08-12,2022-08-19,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9599385447779475,Fold1
2022-08-19,2022-08-19,2022-08-26,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9603077519105544,Fold1
2022-08-26,2022-08-26,2022-09-02,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9606771010459046,Fold1
2022-09-02,2022-09-02,2022-09-09,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9610465922386147,Fold1
2022-09-09,2022-09-09,2022-09-16,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9614162255433218,Fold1
2022-09-16,2022-09-16,2022-09-23,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9617860010146847,Fold1
2022-09-23,2022-09-23,2022-09-30,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9621559187073827,Fold1
2022-09-30,2022-09-30,2022-10-07,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9625259786761163,Fold1
2022-10-07,2022-10-07,2022-10-14,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9628961809756071,Fold1
2022-10-14,2022-10-14,2022-10-21,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9632665256605978,Fold1
2022-10-21,2022-10-21,2022-10-28,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9636370127858519,Fold1
2022-10-28,2022-10-28,2022-11-04,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9640076424061542,Fold1
2022-11-04,2022-11-04,2022-11-11,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9643784145763105,Fold1
2022-11-11,2022-11-11,2022-11-18,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9647493293511475,Fold1
